x,y,name,type,adm2code,adm1code,adm1_en,adm2_en,adm0code,adm0_en,total,male,female
-74.1610411,18.5338344,Sainte Famille de Bordes,hospital,HT0811,HT08,Grande'Anse,Jeremie,HT,Haiti,134317,68644,65673
-74.398658,18.460636,Sainte Helène d'Ánse  d' Hainault,hospital,HT0821,HT08,Grande'Anse,Anse d'Hainault,HT,Haiti,36401,19175,17226
-72.1135736,18.8368301,Sant Dyagnostik Entegral Mibalè,hospital,HT0621,HT06,Centre,Mirebalais,HT,Haiti,97755,49462,48293
-73.397616,18.2812736,Sant Dygno Tik Entegral Aken,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-74.3010403,18.5788484,Sant Sante (Mission Mennonite en Haiti),clinic,HT0812,HT08,Grande'Anse,Abricots,HT,Haiti,37675,19927,17748
-72.34776,18.5304252,Sant Sante Kay Pa' W,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3192593,18.4983229,Sante Medical Mossanto Petit II,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-72.8577771,18.4287774,Sante Pep La,hospital,HT0122,HT01,West,Petit-Goave,HT,Haiti,172965,87460,85505
-72.3570944,19.0704143,Savanne à Roche,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.2512649326513,18.65612405,Save the children,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.25117645,18.65608355,Save the children,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.2512203667424,18.65610455,Save the children,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.227398,18.6614283,Service Medical,clinic,HT0132,HT01,West,Thomazeau,HT,Haiti,52960,27069,25891
-72.2508845,18.6544334,Service de 1er Soin,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.2853614653487,18.5171588,Service de Sante FONDEFH,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-72.7026441,19.1067117,Service de Santé de Premier Échelon,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.4010271,18.5265305,Shekina Clinic MSF support,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-74.3156886,18.6150255,Sidp. De Saint Victor de Abricots,hospital,HT0812,HT08,Grande'Anse,Abricots,HT,Haiti,37675,19927,17748
-72.3139247,18.6848959,Siloe Medical Center,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-71.7374108,19.5463254,Snerrose Polyclinique,clinic,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.2393143,18.5927101,Sodeth clinique hospitaliere,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.9116942,19.8518566,Soleil,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-71.7284845,19.5565211,Sonolab Clinique,clinic,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.1871739,19.7322783,Sourire de la Vie Clinique,clinic,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-72.3401356,18.5500394,St. Vincent,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-73.218883,18.280881,Ste Hélène,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-72.2609102,18.6675146,Succès Centre De Santé,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.6256379,19.4933948,TARASSE,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.6255835,19.4934029,TERRE BLANCHE,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-71.85,18.25,THIOTE HOSPITAL BON BERGER,hospital,HT0233,HT02,South-East,Thiotte,HT,Haiti,34925,17465,17460
-72.0233527,19.6599323,Tecima,hospital,HT0434,HT04,North-East,Caracol,HT,Haiti,7714,4068,3646
-73.3459488,19.778396,Temps Perdu,hospital,HT0931,HT09,North-West,Mole Saint Nicolas,HT,Haiti,33863,17486,16377
-72.553677,19.0041231,Ternette Health Center,hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-73.7614862,18.3009073,Terre des Hommes,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.3166324,18.5333378,Turgeau Hospital Health Center SODEC,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3333389,18.5415341,UMO,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.2309436,18.5792038,UTC Le Vivant Clinique Materno Enfantine,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-71.7248407,19.5514818,Universal Medical Centre,hospital,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.5268212,18.2349693,VDH JACMEL,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-73.531349,18.282439,World Vision BD,hospital,HT0732,HT07,South,Saint louis du Sud,HT,Haiti,64924,33029,31895
-72.2968694,18.6789386,Zanmi Lasanté,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.2826445,18.6027154,Zepharm,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.917942,19.717025,agent jean claude pierre,hospital,HT0913,HT09,North-West,Bassin Bleu,HT,Haiti,63446,31688,31758
-72.6982538,19.1134563,cClinique Altagras,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.9164269,19.6363979,centre de sante communautaire de source chaude,hospital,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-72.1666266,18.5360112,centre de sante communautaire de turbé,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.3081236,18.5642059,centre de sante de cite siclaire,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.7068872,19.4631605,centre de sante de la hatte rocher,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.2929712,18.5609174,centre de sante familliale predoiller,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.1535534,18.2678928,centre de sante sacre-couer,hospital,HT0231,HT02,South-East,Belle Anse,HT,Haiti,75951,37329,38622
-72.1535534,18.2678928,centre de sante sacre-couer,hospital,HT0231,HT02,South-East,Belle Anse,HT,Haiti,75951,37329,38622
-72.1535534,18.2678928,centre de sante sacre-couer,hospital,HT0231,HT02,South-East,Belle Anse,HT,Haiti,75951,37329,38622
-72.3620646,18.5068655,centre de sante st jude,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-71.8705737,18.6540839,centre de sante st vincent de Paul,hospital,HT0134,HT01,West,Cornillon / Grand Bois,HT,Haiti,59660,30694,28966
-72.7549594,18.182996,centre de santé avec lits de bainet,hospital,HT0221,HT02,South-East,Bainet,HT,Haiti,86755,44227,42528
-72.2848366,18.4484341,centre de santé de Kenscoff,hospital,HT0115,HT01,West,Kenscoff,HT,Haiti,57434,28794,28640
-72.3984301,18.2423453,centre medical emmanuel,hospital,HT0213,HT02,South-East,Cayes-Jacmel,HT,Haiti,40348,19607,20741
-72.2809754,19.7070025,"ceraso lab-cap,centre de radiognostique,de sonographie et de laboratoire du cap-haitien",clinic,HT0322,HT03,North,Plaine du Nord,HT,Haiti,41255,20212,21043
-72.2817515,18.5560372,clinique,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-73.0546071,19.6349977,clinique afos,clinic,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-72.2461555,18.6182725,clinique medicale de la retraite,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.2268452,18.5790568,clinique notre dame du rosaire,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.2289547,18.6679515,clinique pharma,clinic,HT0132,HT01,West,Thomazeau,HT,Haiti,52960,27069,25891
-72.2981142,18.5689556,cro,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.3065928,18.5565197,cytimed,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.571392,18.194489,dispensaire de bellevue,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-72.890072,19.6021029,dispensaire de figuier,hospital,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-72.6236591,18.2159906,dispensaire de la croix,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-72.6770337,19.4383468,dispensaire de la mission lutherienne de la foi,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.6802723,19.4382717,dispensaire de trou sable,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.6166988,19.6093908,dispensaire dolette,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.627121,18.5071164,field clinic,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-72.2843602,18.5557555,fosref hospital,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.2938572,18.5668971,hopital H medicare,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.6953747,19.4429736,hopital raboto,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.323228,18.5688112,hopitsl sainte catherine de cite soleil,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.0313488,18.5282202,hospital,hospital,HT0133,HT01,West,Ganthier,HT,Haiti,62534,31413,31121
-72.3973611,18.2307265,lopital kominotè kay jakmèl,hospital,HT0213,HT02,South-East,Cayes-Jacmel,HT,Haiti,40348,19607,20741
-71.9816944,18.5185953,love a child health center de fond parisien,hospital,HT0133,HT01,West,Ganthier,HT,Haiti,62534,31413,31121
-72.1748516,18.2974548,mare-briole,hospital,HT0231,HT02,South-East,Belle Anse,HT,Haiti,75951,37329,38622
-72.6469215,19.4830704,missionnaire de la charite,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.8843473,19.6215997,mme celares geffrard,clinic,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-71.7280997,19.5492467,policlinique agape de cite jacob,clinic,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.6166383,19.6093799,salle d'attente dispensaire sainte anne,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.6327214,18.5164385,sante hospitaiier hosana,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
